File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
oa_package/07/ec/PMC57798.tar.gz,Genome Biol. 2001 Sep 13; 2(10):research0043.1-research0043.10,PMC57798,2019-11-05 11:56:12,11597335,NO-CC CODE
oa_package/21/11/PMC57799.tar.gz,Genome Biol. 2001 Sep 19; 2(10):research0044.1-research0044.18,PMC57799,2019-11-05 11:56:12,11597336,NO-CC CODE
oa_package/1b/3c/PMC57803.tar.gz,Breast Cancer Res. 2001 Jul 13; 3(5):336-341,PMC57803,2019-11-05 11:56:12,11597324,NO-CC CODE
oa_package/98/bc/PMC57804.tar.gz,Breast Cancer Res. 2001 Jul 16; 3(5):342-345,PMC57804,2019-11-05 11:56:12,11597325,NO-CC CODE
oa_package/39/bf/PMC57805.tar.gz,Breast Cancer Res. 2001 Jul 17; 3(5):346-349,PMC57805,2019-11-05 11:56:12,11597326,NO-CC CODE
oa_package/06/fb/PMC57806.tar.gz,BMC Microbiol. 2001 Sep 24; 1:21,PMC57806,2019-11-05 11:56:12,11602016,NO-CC CODE
oa_package/a3/bf/PMC57807.tar.gz,BMC Microbiol. 2001 Sep 26; 1:23,PMC57807,2019-11-05 11:56:12,11602017,NO-CC CODE
oa_package/5d/5b/PMC57808.tar.gz,BMC Med Res Methodol. 2001 Sep 26; 1:9,PMC57808,2014-04-08 18:34:55,11602018,NO-CC CODE
oa_package/50/56/PMC57809.tar.gz,BMC Infect Dis. 2001 Sep 7; 1:13,PMC57809,2010-12-21 06:18:58,11602019,NO-CC CODE
oa_package/91/7e/PMC57810.tar.gz,BMC Infect Dis. 2001 Sep 17; 1:15,PMC57810,2013-03-19 20:19:46,11602020,NO-CC CODE
oa_package/84/52/PMC57811.tar.gz,BMC Infect Dis. 2001 Sep 25; 1:17,PMC57811,2013-03-19 20:19:47,11602021,NO-CC CODE
oa_package/1b/ce/PMC57812.tar.gz,BMC Psychiatry. 2001 Oct 2; 1:4,PMC57812,2013-03-19 20:19:47,11602022,NO-CC CODE
oa_package/82/8e/PMC57813.tar.gz,BMC Pulm Med. 2001 Sep 19; 1:1,PMC57813,2010-12-21 06:19:00,11602023,NO-CC CODE
oa_package/b5/49/PMC57814.tar.gz,BMC Biotechnol. 2001 Sep 25; 1:6,PMC57814,2013-03-19 20:19:47,11602024,NO-CC CODE
oa_package/f6/a3/PMC57815.tar.gz,BMC Struct Biol. 2001 Sep 11; 1:4,PMC57815,2013-03-19 20:19:47,11602025,NO-CC CODE
oa_package/7c/41/PMC57816.tar.gz,BMC Complement Altern Med. 2001 Sep 26; 1:7,PMC57816,2010-12-21 06:19:04,11602026,NO-CC CODE
oa_package/35/a8/PMC57979.tar.gz,BMC Geriatr. 2001 Sep 20; 1:2,PMC57979,2013-03-19 20:19:51,11604103,NO-CC CODE
oa_package/62/06/PMC57980.tar.gz,BMC Genomics. 2001 Sep 26; 2:6,PMC57980,2010-12-20 07:09:39,11604102,NO-CC CODE
oa_package/da/44/PMC57981.tar.gz,BMC Biotechnol. 2001 Sep 11; 1:5,PMC57981,2013-03-19 20:19:52,11604104,NO-CC CODE
oa_package/55/c4/PMC57982.tar.gz,BMC Med Inform Decis Mak. 2001 Sep 17; 1:3,PMC57982,2014-03-18 11:57:25,11604105,NO-CC CODE
oa_package/22/8a/PMC58584.tar.gz,BMC Bioinformatics. 2001 Oct 10; 2:7,PMC58584,2012-10-03 09:49:18,11667947,NO-CC CODE
oa_package/3b/9a/PMC58585.tar.gz,BMC Evol Biol. 2001 Aug 7; 1:2,PMC58585,2019-01-04 05:56:10,11667948,NO-CC CODE
oa_package/8d/b5/PMC58586.tar.gz,BMC Pharmacol. 2001 Oct 8; 1:8,PMC58586,2014-04-10 12:49:57,11667949,NO-CC CODE
oa_package/9f/88/PMC58587.tar.gz,BMC Plant Biol. 2001 Sep 26; 1:1,PMC58587,2013-03-19 20:19:54,11667950,NO-CC CODE
oa_package/da/d5/PMC58588.tar.gz,BMC Fam Pract. 2001 Sep 26; 2:4,PMC58588,2010-12-21 06:19:30,11667951,NO-CC CODE
oa_package/24/a3/PMC58589.tar.gz,BMC Infect Dis. 2001 Sep 27; 1:18,PMC58589,2013-03-19 20:19:54,11667952,NO-CC CODE
oa_package/6c/a0/PMC58590.tar.gz,BMC Pregnancy Childbirth. 2001 Oct 1; 1:3,PMC58590,2010-12-21 06:19:31,11667953,NO-CC CODE
oa_package/9f/c3/PMC58833.tar.gz,BMC Med Educ. 2001 Oct 19; 1:5,PMC58833,2013-03-19 20:19:58,11686856,NO-CC CODE
oa_package/c1/94/PMC58835.tar.gz,BMC Cancer. 2001 Sep 6; 1:13,PMC58835,2013-03-19 20:19:58,11686855,NO-CC CODE
oa_package/ac/ab/PMC58836.tar.gz,BMC Health Serv Res. 2001 Oct 12; 1:10,PMC58836,2014-03-10 11:53:31,11686857,NO-CC CODE
oa_package/15/54/PMC58837.tar.gz,BMC Med Res Methodol. 2001 Sep 6; 1:8,PMC58837,2013-03-19 20:19:58,11686854,NO-CC CODE
oa_package/bd/da/PMC58838.tar.gz,BMC Neurosci. 2001 Oct 8; 2:15,PMC58838,2013-03-19 20:19:58,11686852,NO-CC CODE
oa_package/30/f8/PMC58839.tar.gz,BMC Immunol. 2001 Oct 12; 2:11,PMC58839,2014-04-08 18:37:34,11686851,NO-CC CODE
oa_package/02/c3/PMC59472.tar.gz,BMC Biotechnol. 2001 Oct 2; 1:8,PMC59472,2012-10-03 09:51:57,11690545,NO-CC CODE
oa_package/9d/98/PMC59506.tar.gz,BMC Microbiol. 2001 Oct 9; 1:25,PMC59506,2019-11-05 11:56:12,11690544,NO-CC CODE
oa_package/d4/8b/PMC59507.tar.gz,BMC Pharmacol. 2001 Oct 2; 1:7,PMC59507,2013-03-19 20:20:25,11686853,NO-CC CODE
oa_package/14/a8/PMC59508.tar.gz,Respir Res. 2001 Jul 9; 2(5):261-264,PMC59508,2013-03-19 20:20:25,11686892,NO-CC CODE
oa_package/8d/c1/PMC59509.tar.gz,Respir Res. 2001 Jun 22; 2(5):E001,PMC59509,2007-11-21 05:10:15,,NO-CC CODE
oa_package/17/4e/PMC59510.tar.gz,Respir Res. 2001 Jun 26; 2(5):E002,PMC59510,2013-03-19 20:20:25,,NO-CC CODE
oa_package/ee/90/PMC59511.tar.gz,Respir Res. 2001 Jul 3; 2(5):E003,PMC59511,2007-11-21 05:10:15,,NO-CC CODE
oa_package/11/2b/PMC59512.tar.gz,Respir Res. 2001 Jul 3; 2(5):E004,PMC59512,2007-11-21 05:10:15,,NO-CC CODE
oa_package/6b/5d/PMC59513.tar.gz,Respir Res. 2001 Jul 12; 2(5):265-268,PMC59513,2013-03-19 20:20:25,11686893,NO-CC CODE
oa_package/34/86/PMC59514.tar.gz,Respir Res. 2001 Jul 12; 2(5):269-272,PMC59514,2013-03-19 20:20:25,11686894,NO-CC CODE
oa_package/44/c5/PMC59515.tar.gz,Respir Res. 2001 Aug 6; 2(5):273-275,PMC59515,2013-03-19 20:20:25,11686895,NO-CC CODE
oa_package/64/85/PMC59516.tar.gz,Respir Res. 2001 Aug 7; 2(5):276-279,PMC59516,2013-03-19 20:20:25,11686896,NO-CC CODE
oa_package/85/7d/PMC59517.tar.gz,Respir Res. 2001 Jul 13; 2(5):280-285,PMC59517,2013-03-19 20:20:25,11686897,NO-CC CODE
oa_package/8e/0e/PMC59518.tar.gz,Respir Res. 2001 Aug 10; 2(5):286-294,PMC59518,2013-03-19 20:20:25,11686898,NO-CC CODE
oa_package/b4/18/PMC59519.tar.gz,Respir Res. 2001 Sep 4; 2(5):295-299,PMC59519,2014-04-08 18:37:42,11686899,NO-CC CODE
oa_package/27/d2/PMC59520.tar.gz,Respir Res. 2001 Sep 4; 2(5):300-305,PMC59520,2015-12-04 18:32:04,11686900,NO-CC CODE
oa_package/ac/36/PMC59521.tar.gz,Respir Res. 2001 Sep 4; 2(5):306-313,PMC59521,2014-04-23 18:05:53,11686901,NO-CC CODE
oa_package/29/e1/PMC59522.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Sep 18; 2(5):215-217,PMC59522,2007-11-21 05:15:56,11806799,NO-CC CODE
oa_package/82/10/PMC59523.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Sep 19; 2(5):240-243,PMC59523,2013-03-19 20:20:26,11806803,NO-CC CODE
oa_package/7a/fe/PMC59524.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Sep 26; 2(5):205-207,PMC59524,2013-03-19 20:20:26,11806796,NO-CC CODE
oa_package/3f/c5/PMC59525.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Sep 24; 2(5):218-220,PMC59525,2007-11-21 05:15:56,11806800,NO-CC CODE
oa_package/5f/fe/PMC59526.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Sep 11; 2(5):233-239,PMC59526,2015-12-04 18:32:27,11806802,NO-CC CODE
oa_package/8e/74/PMC59527.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Sep 25; 2(5):244-248,PMC59527,2013-03-19 20:20:26,11806804,NO-CC CODE
oa_package/db/1b/PMC59528.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Sep 10; 2(5):208-210,PMC59528,2013-03-19 20:20:26,11806797,NO-CC CODE
oa_package/23/f1/PMC59529.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Sep 10; 2(5):211-214,PMC59529,2013-03-19 20:20:26,11806798,NO-CC CODE
oa_package/88/21/PMC59530.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Sep 10; 2(5):221-232,PMC59530,2013-05-17 13:53:12,11806801,NO-CC CODE
oa_package/22/95/PMC59531.tar.gz,Respir Res. 2000 Jul 30; 1(1):1-2,PMC59531,2007-11-21 05:09:20,,NO-CC CODE
oa_package/17/19/PMC59532.tar.gz,Respir Res. 2000 Jun 20; 1(1):3-5,PMC59532,2013-03-19 20:20:26,11667955,NO-CC CODE
oa_package/59/fa/PMC59533.tar.gz,Respir Res. 2000 Jun 23; 1(1):6-8,PMC59533,2013-03-19 20:20:26,11667956,NO-CC CODE
oa_package/3a/c4/PMC59534.tar.gz,Respir Res. 2000 Jun 23; 1(1):9-11,PMC59534,2013-03-19 20:20:26,11667957,NO-CC CODE
oa_package/76/40/PMC59535.tar.gz,Respir Res. 2000 Jul 3; 1(1):12-15,PMC59535,2013-03-19 20:20:26,11667958,NO-CC CODE
oa_package/eb/78/PMC59536.tar.gz,Respir Res. 2000 Jul 5; 1(1):16-18,PMC59536,2013-03-19 20:20:26,11667959,NO-CC CODE
oa_package/bc/05/PMC59537.tar.gz,Respir Res. 2000 Jul 17; 1(1):19-23,PMC59537,2013-03-19 20:20:27,11667960,NO-CC CODE
oa_package/25/83/PMC59538.tar.gz,Respir Res. 2000 Jun 8; 1(1):24-29,PMC59538,2013-03-19 20:20:27,11667961,NO-CC CODE
oa_package/8d/03/PMC59539.tar.gz,Respir Res. 2000 Jun 20; 1(1):30-35,PMC59539,2013-03-19 20:20:27,11667962,NO-CC CODE
oa_package/d8/4c/PMC59540.tar.gz,Respir Res. 2000 Jun 23; 1(1):36-39,PMC59540,2007-11-21 05:09:20,11667963,NO-CC CODE
oa_package/1c/d9/PMC59541.tar.gz,Respir Res. 2000 Jul 3; 1(1):40-48,PMC59541,2012-10-03 09:52:07,11667964,NO-CC CODE
oa_package/d1/b4/PMC59542.tar.gz,Respir Res. 2000 Jul 3; 1(1):49-53,PMC59542,2013-03-19 20:20:27,11667965,NO-CC CODE
oa_package/05/65/PMC59543.tar.gz,Respir Res. 2000 Aug 15; 1(2):67-72,PMC59543,2013-03-19 20:20:27,11667967,NO-CC CODE
oa_package/ef/1b/PMC59544.tar.gz,Respir Res. 2000 Jul 5; 1(1):54-61,PMC59544,2013-03-19 20:20:27,11667966,NO-CC CODE
oa_package/75/f1/PMC59545.tar.gz,Respir Res. 2000 Aug 31; 1(2):73-77,PMC59545,2013-03-19 20:20:27,11667968,NO-CC CODE
oa_package/01/53/PMC59546.tar.gz,Respir Res. 2000 Sep 15; 1(2):78-81,PMC59546,2014-04-23 18:05:52,11667969,NO-CC CODE
oa_package/69/9e/PMC59547.tar.gz,Respir Res. 2000 Aug 3; 1(2):82-86,PMC59547,2009-06-03 10:20:47,11667970,NO-CC CODE
oa_package/2d/ec/PMC59548.tar.gz,Respir Res. 2000 Aug 23; 1(2):87-92,PMC59548,2010-12-20 07:10:50,11667971,NO-CC CODE
oa_package/50/35/PMC59549.tar.gz,Respir Res. 2000 Aug 25; 1(2):93-108,PMC59549,2013-03-19 20:20:27,11667972,NO-CC CODE
oa_package/0e/dd/PMC59550.tar.gz,Respir Res. 2000 Sep 1; 1(2):109-115,PMC59550,2013-03-19 20:20:27,11667973,NO-CC CODE
oa_package/1e/d9/PMC59551.tar.gz,Respir Res. 2000 Oct 25; 1(3):129-132,PMC59551,2013-03-19 20:20:28,11667975,NO-CC CODE
oa_package/51/81/PMC59552.tar.gz,Respir Res. 2000 Nov 16; 1(3):133-135,PMC59552,2013-03-19 20:20:28,11667976,NO-CC CODE
oa_package/37/98/PMC59553.tar.gz,Respir Res. 2000 Nov 7; 1(3):151-158,PMC59553,2014-04-10 12:50:06,11667979,NO-CC CODE
oa_package/41/a3/PMC59554.tar.gz,Respir Res. 2000 Nov 9; 1(3):159-162,PMC59554,2012-10-03 09:52:11,11667980,NO-CC CODE
oa_package/ec/ea/PMC59555.tar.gz,Respir Res. 2000 Nov 17; 1(3):163-169,PMC59555,2013-03-19 20:20:28,11667981,NO-CC CODE
oa_package/4d/a3/PMC59556.tar.gz,Respir Res. 2000 Nov 20; 1(3):170-177,PMC59556,2013-03-19 20:20:28,11667982,NO-CC CODE
oa_package/69/b6/PMC59557.tar.gz,Respir Res. 2000 Nov 6; 1(3):178-179,PMC59557,2007-11-21 06:46:21,11667983,NO-CC CODE
oa_package/80/d7/PMC59558.tar.gz,Respir Res. 2000 Oct 12; 1(3):125-128,PMC59558,2013-03-19 20:20:28,11667974,NO-CC CODE
oa_package/71/10/PMC59559.tar.gz,Respir Res. 2000 Oct 12; 1(3):136-140,PMC59559,2013-03-19 20:20:28,11667977,NO-CC CODE
oa_package/bd/91/PMC59560.tar.gz,Respir Res. 2000 Oct 20; 1(3):141-150,PMC59560,2013-03-19 20:20:28,11667978,NO-CC CODE
oa_package/e9/48/PMC59562.tar.gz,Respir Res. 2001 Dec 18; 2(1):1-4,PMC59562,2007-11-21 06:47:16,11686858,NO-CC CODE
oa_package/1d/fa/PMC59563.tar.gz,Respir Res. 2001 Dec 18; 2(1):5-9,PMC59563,2012-10-03 09:52:12,11686859,NO-CC CODE
oa_package/e0/59/PMC59564.tar.gz,Respir Res. 2001 Dec 29; 2(1):10-19,PMC59564,2012-10-03 09:52:13,11686860,NO-CC CODE
oa_package/73/5a/PMC59565.tar.gz,Respir Res. 2001 Jan 11; 2(1):20-26,PMC59565,2013-03-19 20:20:28,11686861,NO-CC CODE
oa_package/22/6e/PMC59566.tar.gz,Respir Res. 2001 Jan 11; 2(1):27-32,PMC59566,2013-03-19 20:20:28,11686862,NO-CC CODE
oa_package/86/7d/PMC59567.tar.gz,Respir Res. 2001 Jan 15; 2(1):33-46,PMC59567,2013-03-29 07:34:08,11686863,NO-CC CODE
oa_package/0b/e4/PMC59568.tar.gz,Respir Res. 2001 Feb 21; 2(2):61-63,PMC59568,2014-04-08 18:38:08,11686865,NO-CC CODE
oa_package/59/ad/PMC59569.tar.gz,Respir Res. 2001 Mar 8; 2(2):64-65,PMC59569,2009-06-03 10:20:47,11686866,NO-CC CODE
oa_package/ab/5a/PMC59570.tar.gz,Respir Res. 2001 Feb 19; 2(2):66-70,PMC59570,2013-03-19 20:20:29,11686867,NO-CC CODE
oa_package/97/86/PMC59571.tar.gz,Respir Res. 2001 Mar 8; 2(2):71-79,PMC59571,2013-03-19 20:20:29,11686868,NO-CC CODE
oa_package/7c/eb/PMC59572.tar.gz,Respir Res. 2001 Feb 15; 2(2):80-84,PMC59572,2013-03-19 20:20:29,11686869,NO-CC CODE
oa_package/b2/0d/PMC59573.tar.gz,Respir Res. 2001 Feb 21; 2(2):85-89,PMC59573,2013-03-19 20:20:29,11686870,NO-CC CODE
oa_package/10/19/PMC59574.tar.gz,Respir Res. 2001 Feb 22; 2(2):90-101,PMC59574,2014-04-23 18:06:13,11686871,NO-CC CODE
oa_package/47/bf/PMC59575.tar.gz,Respir Res. 2001 Mar 8; 2(2):102-112,PMC59575,2013-03-19 20:20:30,11686872,NO-CC CODE
oa_package/62/1c/PMC59576.tar.gz,Respir Res. 2001 Jun 11; 2(4):193-197,PMC59576,2014-04-08 18:38:22,11686884,NO-CC CODE
oa_package/90/99/PMC59577.tar.gz,Respir Res. 2001 Apr 12; 2(4):198-209,PMC59577,2013-03-19 20:20:30,11686885,NO-CC CODE
oa_package/5c/86/PMC59578.tar.gz,Respir Res. 2001 May 1; 2(4):210-215,PMC59578,2014-04-08 18:38:22,11686886,NO-CC CODE
oa_package/84/70/PMC59579.tar.gz,Respir Res. 2001 May 2; 2(4):216-224,PMC59579,2013-03-19 20:20:30,11686887,NO-CC CODE
oa_package/42/8c/PMC59580.tar.gz,Respir Res. 2001 May 11; 2(4):225-233,PMC59580,2014-04-08 18:38:25,11686888,NO-CC CODE
oa_package/da/04/PMC59581.tar.gz,Respir Res. 2001 May 16; 2(4):234-244,PMC59581,2013-03-19 20:20:30,11686889,NO-CC CODE
oa_package/d0/8a/PMC59582.tar.gz,Respir Res. 2001 Jun 27; 2(4):245-249,PMC59582,2012-10-03 09:52:15,11686890,NO-CC CODE
oa_package/30/ae/PMC59583.tar.gz,BMC Immunol. 2001 Oct 8; 2:10,PMC59583,2014-04-08 18:38:33,11696237,NO-CC CODE
oa_package/c2/3f/PMC59584.tar.gz,BMC Evol Biol. 2001 Oct 10; 1:6,PMC59584,2019-01-04 05:56:10,11696235,NO-CC CODE
oa_package/0f/1d/PMC59585.tar.gz,BMC Microbiol. 2001 Sep 25; 1:22,PMC59585,2019-11-05 11:56:12,11696238,NO-CC CODE
oa_package/5f/fa/PMC59586.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 15; 1(1):1-2,PMC59586,2007-11-21 05:11:16,11714396,NO-CC CODE
oa_package/38/8a/PMC59587.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 3; 1(1):3-8,PMC59587,2013-03-19 20:20:31,11714397,NO-CC CODE
oa_package/fb/04/PMC59588.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Jul 25; 1(1):9-14,PMC59588,2014-04-08 18:38:35,11714398,NO-CC CODE
oa_package/4a/1b/PMC59589.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 4; 1(1):15-18,PMC59589,2013-03-19 20:20:31,11714399,NO-CC CODE
oa_package/2e/d0/PMC59590.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Jul 31; 1(1):19-21,PMC59590,2007-11-21 05:11:16,11714400,NO-CC CODE
oa_package/ed/7c/PMC59591.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Jul 31; 1(1):22-24,PMC59591,2007-11-21 05:11:16,11714401,NO-CC CODE
oa_package/43/c6/PMC59592.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Jul 31; 1(1):25-27,PMC59592,2013-03-19 20:20:31,11714402,NO-CC CODE
oa_package/5d/7e/PMC59593.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Jul 31; 1(1):28-30,PMC59593,2013-03-19 20:20:31,11714403,NO-CC CODE
oa_package/f0/f9/PMC59594.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 7; 1(1):31-34,PMC59594,2013-03-19 20:20:31,11714404,NO-CC CODE
oa_package/90/9c/PMC59595.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 7; 1(1):35-37,PMC59595,2007-11-21 05:11:16,11714405,NO-CC CODE
oa_package/49/a9/PMC59596.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 8; 1(1):38-40,PMC59596,2007-11-21 05:11:16,11714406,NO-CC CODE
oa_package/3c/35/PMC59597.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 3; 1(1):41-44,PMC59597,2013-03-19 20:20:32,11714407,NO-CC CODE
oa_package/89/c9/PMC59598.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 10; 1(1):45-47,PMC59598,2013-03-19 20:20:32,11714408,NO-CC CODE
oa_package/61/fe/PMC59599.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 7; 1(1):48-54,PMC59599,2013-03-19 20:20:32,11714409,NO-CC CODE
oa_package/1e/fa/PMC59600.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 2; 1(1):55-58,PMC59600,2007-11-21 05:11:16,11714410,NO-CC CODE
oa_package/e5/7d/PMC59601.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 17; 1(2):69-71,PMC59601,2007-11-21 05:11:52,11714412,NO-CC CODE
oa_package/01/a2/PMC59602.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Sep 12; 1(2):72-75,PMC59602,2013-03-19 20:20:32,11714413,NO-CC CODE
oa_package/a3/2f/PMC59603.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 11; 1(2):76-78,PMC59603,2013-03-19 20:20:32,11714414,NO-CC CODE
oa_package/52/db/PMC59604.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Sep 12; 1(2):79-82,PMC59604,2013-03-19 20:20:32,11714415,NO-CC CODE
oa_package/92/01/PMC59605.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 11; 1(2):83-87,PMC59605,2013-03-19 20:20:32,11714416,NO-CC CODE
oa_package/d5/8d/PMC59606.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 11; 1(2):88-91,PMC59606,2014-04-08 18:38:37,11714417,NO-CC CODE
oa_package/0d/8c/PMC59607.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 11; 1(2):92-94,PMC59607,2007-11-21 05:11:52,11714418,NO-CC CODE
oa_package/78/51/PMC59608.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 11; 1(2):95-97,PMC59608,2007-11-21 05:11:52,11714419,NO-CC CODE
oa_package/74/74/PMC59609.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 11; 1(2):98-101,PMC59609,2014-04-23 18:05:54,11714420,NO-CC CODE
oa_package/4c/82/PMC59610.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Aug 29; 1(2):102-105,PMC59610,2013-03-19 20:20:32,11714421,NO-CC CODE
oa_package/b3/6e/PMC59611.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 11; 1(2):107-114,PMC59611,2013-03-19 20:20:32,11714422,NO-CC CODE
oa_package/e3/32/PMC59612.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 11; 1(2):115-119,PMC59612,2013-03-19 20:20:32,11714423,NO-CC CODE
oa_package/f5/d7/PMC59613.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 11; 1(2):120-127,PMC59613,2014-04-08 18:38:49,11714424,NO-CC CODE
oa_package/b0/fd/PMC59614.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 11; 1(2):128,PMC59614,2007-11-21 05:11:52,11714425,NO-CC CODE
oa_package/da/15/PMC59615.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Nov 30; 1(3):143-145,PMC59615,2013-03-19 20:20:32,11714429,NO-CC CODE
oa_package/16/9c/PMC59616.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Dec 4; 1(3):150-154,PMC59616,2014-04-05 16:13:24,11714431,NO-CC CODE
oa_package/63/84/PMC59617.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Nov 15; 1(3):155-160,PMC59617,2010-12-21 06:27:04,11714432,NO-CC CODE
oa_package/87/dd/PMC59618.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 20; 1(3):131-134,PMC59618,2013-03-19 20:20:32,11714426,NO-CC CODE
oa_package/43/1d/PMC59619.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Oct 20; 1(3):135-138,PMC59619,2013-03-19 20:20:32,11714427,NO-CC CODE
oa_package/02/25/PMC59620.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Dec 4; 1(3):139-142,PMC59620,2013-03-19 20:20:32,11714428,NO-CC CODE
oa_package/35/a6/PMC59621.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Dec 4; 1(3):146-149,PMC59621,2013-03-19 20:20:33,11714430,NO-CC CODE
oa_package/49/c9/PMC59622.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Nov 30; 1(3):161-165,PMC59622,2007-11-21 05:12:38,11714433,NO-CC CODE
oa_package/f1/18/PMC59623.tar.gz,Curr Control Trials Cardiovasc Med. 2000 Dec 4; 1(3):166-171,PMC59623,2013-03-19 20:20:33,11714434,NO-CC CODE
oa_package/07/67/PMC59624.tar.gz,BMC Mol Biol. 2001 Oct 8; 2:11,PMC59624,2013-03-19 20:20:33,11696239,NO-CC CODE
oa_package/ce/bd/PMC59625.tar.gz,BMC Mol Biol. 2001 Oct 11; 2:12,PMC59625,2013-03-19 20:20:33,11696240,NO-CC CODE
oa_package/ab/32/PMC59626.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Mar 1; 2(2):63-66,PMC59626,2013-03-19 20:20:33,11806774,NO-CC CODE
oa_package/97/8b/PMC59627.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Apr 5; 2(2):67-70,PMC59627,2013-03-19 20:20:33,11806775,NO-CC CODE
oa_package/38/1c/PMC59628.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Apr 11; 2(2):71-74,PMC59628,2013-03-19 20:20:33,11806776,NO-CC CODE
oa_package/25/72/PMC59629.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Apr 11; 2(2):75-84,PMC59629,2013-03-19 20:20:33,11806777,NO-CC CODE
oa_package/76/e2/PMC59630.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Apr 11; 2(2):85-89,PMC59630,2007-11-21 05:13:56,11806778,NO-CC CODE
oa_package/43/04/PMC59631.tar.gz,Curr Control Trials Cardiovasc Med. 2001 May 11; 2(3):118-122,PMC59631,2013-03-19 20:20:33,11806784,NO-CC CODE
oa_package/94/40/PMC59632.tar.gz,Curr Control Trials Cardiovasc Med. 2001 May 25; 2(3):115-117,PMC59632,2007-11-21 05:14:41,11806783,NO-CC CODE
oa_package/7e/95/PMC59634.tar.gz,Curr Control Trials Cardiovasc Med. 2001 May 31; 2(3):109-110,PMC59634,2013-03-19 20:20:33,11806781,NO-CC CODE
oa_package/30/bb/PMC59635.tar.gz,Curr Control Trials Cardiovasc Med. 2001 May 31; 2(3):111-114,PMC59635,2013-03-19 20:20:33,11806782,NO-CC CODE
oa_package/d6/41/PMC59636.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Apr 20; 2(3):123-128,PMC59636,2014-04-08 18:38:59,11806785,NO-CC CODE
oa_package/cb/58/PMC59637.tar.gz,Curr Control Trials Cardiovasc Med. 2001 May 31; 2(3):129-140,PMC59637,2013-03-19 20:20:33,11806786,NO-CC CODE
oa_package/99/0a/PMC59638.tar.gz,BMC Neurosci. 2001 Sep 13; 2:13,PMC59638,2013-03-19 20:20:34,11696241,NO-CC CODE
oa_package/7d/57/PMC59639.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jul 6; 2(4):155-159,PMC59639,2013-03-19 20:20:34,11806789,NO-CC CODE
oa_package/8a/78/PMC59640.tar.gz,Curr Control Trials Cardiovasc Med. 2001 Jul 13; 2(4):160-164,PMC59640,2013-03-19 20:20:34,11806790,NO-CC CODE
