id,pmid,pmc,doi,year,title
31485516,31485516,6716111,10.1016/j.heliyon.2019.e02297,2019,Fully automated tri-variational rebuilding of ideal solid-state models within mixed boundary conditions
32381046,32381046,7204011,10.1186/s12859-020-3493-y,2020,Self-analysis of repeat proteins reveals evolutionarily conserved patterns
25349885,25349885,4251038,10.1186/1471-2105-15-S11-S10,2014,SeqAssist: a novel toolkit for preliminary analysis of next-generation sequencing data
31581628,31581628,6801598,10.3390/ijms20194885,2019,The Systemic–Evolutionary Theory of the Origin of Cancer (SETOC): A New Interpretative Model of Cancer as a Complex Biological System
32210991,32210991,7066451,10.3389/fpls.2020.00182,2020,A New Remote Sensing-Based System for the Monitoring and Analysis of Growth and Gas Exchange Rates of Photosynthetic Microorganisms Under Simulated Non-Terrestrial Conditions
31872176,31872176,6927798,10.1038/s41928-019-0333-z,2019,Touchscreen tags based on thin-film electronics for the Internet of Everything
29188187,29188187,5699524,10.1016/j.meteno.2017.10.001,2017,Genome sequence and analysis of Escherichia coli production strain LS5218
28163627,28163627,5253929,10.12942/lrr-2014-6,2014,Time-Delay Interferometry
28163648,28163648,5253916,10.12942/lrr-2005-4,2005,Time-Delay Interferometry
32733049,32733049,7392900,10.1038/s41598-020-69724-2,2020,Estimating survival probability using the terrestrial extinction history for the search for extraterrestrial life
32251443,32251443,7135308,10.1371/journal.pone.0230810,2020,Exploring individual variation in associative learning abilities through an operant conditioning task in wild baboons
29091942,29091942,5665558,10.1371/journal.pone.0187341,2017,BioVis Explorer: A visual guide for biological data visualization techniques
31762932,31762932,6856847,10.1029/2019MS001753,2019,Imagining Simpler Worlds to Understand the Complexity of Our Own
30729211,30729211,6364167,10.2478/jvetres-2018-0074,2018,Fatty Acid Profile in Fat Obtained from Edible Part of Land Snails Harvested in Poland
24353409,24353409,3861292,10.2147/CIA.S41356,2013,Managing hypercholesterolemia and preventing cardiovascular events in elderly and younger Chinese adults: focus on rosuvastatin
30621165,30621165,6337663,10.3390/ma12010143,2019,Tunable Perfect THz Absorber Based on a Stretchable Ultrathin Carbon-Polymer Bilayer
30672474,30672474,6376804,10.4103/ijo.IJO_931_18,2019,Frequency and surgical difficulties associated with pseudoexfoliation syndrome among Indian rural population scheduled for cataract surgery: Hospital-based data
32290865,32290865,7158090,10.1186/s13256-020-02370-4,2020,Virtual reality as a non-pharmacologic analgesic for fasciotomy wound infections in acute compartment syndrome: a case report
29568489,29568489,5850084,10.12688/f1000research.13598.1,2018,Ten steps to get started in Genome Assembly and Annotation
30858938,30858938,6386335,10.22088/cjim.10.1.25,2019,"Levels of C-reactive protein, creatine kinase-muscle and aldolase A are suitable biomarkers to detect the risk factors for osteoarthritic disorders: A novel diagnostic protocol"
30987214,30987214,6617288,10.3390/jpm9020018,2019,Aligning the Aligners: Comparison of RNA Sequencing Data Alignment and Gene Expression Quantification Tools for Clinical Breast Cancer Research
32509474,32509474,7270879,10.7759/cureus.7948,0,Assessment of Obesity by Using Various Anthropometric Measurements among Patients with Coronary Heart Disease Residing in North India
23543352,23543352,3771231,10.1093/bib/bbt022,2013,Next-generation sequencing: a challenge to meet the increasing demand for training workshops in Australia
31456375,31456375,6713830,10.4070/kcj.2019.0245,2019,Clinical Significance and Therapeutic Implication of Nocturnal Hypertension: Relationship between Nighttime Blood Pressure and Quality of Sleep
23196001,23196001,3510720,10.2196/jmir.2338,2012,Crowdsourcing Malaria Parasite Quantification: An Online Game for Analyzing Images of Infected Thick Blood Smears
32585997,32585997,7353185,10.3390/nu12061874,2020,Changes in the Intestinal Microbiome during a Multispecies Probiotic Intervention in Compensated Cirrhosis
25420151,25420151,4279574,10.3390/s141122001,2014,Behavior Life Style Analysis for Mobile Sensory Data in Cloud Computing through MapReduce
31983777,31983777,6953979,10.1007/s11207-017-1191-3,2017,Above the Noise: The Search for Periodicities in the Inner Heliosphere
26516858,26516858,4634419,10.3390/s151027251,2015,"APFiLoc: An Infrastructure-Free Indoor Localization Method Fusing Smartphone Inertial Sensors, Landmarks and Map Information"
25350502,25350502,4279473,10.3390/s141120112,2014,Laser Spot Tracking Based on Modified Circular Hough Transform and Motion Pattern Analysis
28179853,28179853,5256041,10.1007/lrr-2016-1,2016,Prospects for Observing and Localizing Gravitational-Wave Transients with Advanced LIGO and Advanced Virgo
28179829,28179829,5256069,10.12942/lrr-2011-2,2011,"Varying Constants, Gravitation and Cosmology"
32722095,32722095,7435858,10.3390/s20154117,2020,Active Volume Control in Smart Phones Based on User Activity and Ambient Noise
21922006,21922006,3167196,10.3389/fninf.2011.00017,2011,The Cognitive Atlas: Toward a Knowledge Foundation for Cognitive Neuroscience
15504907,15504907,2172533,10.1083/jcb.200408047,2004,Coordinating cytoskeletal tracks to polarize cellular movements
31615065,31615065,6835313,10.3390/nu11102451,2019,Sodium Intake from Foods Exceeds Recommended Limits in the Spanish Population: The ANIBES Study
32498253,32498253,7352750,10.3390/nu12061641,2020,Plate Waste Generated by Spanish Households and Out-of-Home Consumption: Results from the ANIBES Study
30175144,30175144,6106917,10.1155/2018/8193694,2018,Voice Disorder Detection via an m-Health System: Design and Results of a Clinical Study to Evaluate Vox4Health
19804638,19804638,2784320,10.1186/gb-2009-10-10-r105,2009,MethMarker: user-friendly design and optimization of gene-specific DNA methylation assays
19329064,19329064,5054123,10.1016/S1672-0229(09)60001-2,2008,Identification of Conserved Regulatory Elements in Mammalian Promoter Regions: A Case Study Using the PCK1 Promoter
27454080,27454080,4972903,10.1038/oncsis.2016.53,2016,Comparative transcriptomic analysis reveals the oncogenic fusion protein PAX3-FOXO1 globally alters mRNA and miRNA to enhance myoblast invasion
20670392,20670392,2926780,10.1186/gb-2010-11-7-402,2010,Genomic information infrastructure after the deluge
26444995,26444995,4780020,10.5830/CVJA-2015-058,2015,An open-access mobile compatible electronic patient register for rheumatic heart disease (‘eRegister’) based on the World Heart Federation’s framework for patient registers
28977509,28977509,5714196,10.1093/nar/gkx758,2017,REPARATION: ribosome profiling assisted (re-)annotation of bacterial genomes
32024474,32024474,7003358,10.1186/s12879-020-4832-3,2020,Application of whole-genome sequencing in a case study of renal tuberculosis in a child
31952435,31952435,7275624,10.29252/ibj.24.3.173,2020,In silico Evaluation of PLAC1-fliC As a Chimeric Vaccine against Breast Cancer
32374844,32374844,7261151,10.1093/nar/gkaa300,2020,Evolutionary selection of pestivirus variants with altered or no microRNA dependency
25276187,25276187,4177647,,2014,Synthesis of Some Novel Chromenopyrimidine Derivatives and Evaluation of Their Biological Activities 
31814773,31814773,6863363,10.2147/CCIDE.S219712,2019,Evaluating Fracture Resistance And Failure Modes Of Root Filled Teeth Restored With CAD/CAM-Fabricated Post And Core
27752465,27752465,5061085,10.1016/j.rmcr.2016.09.006,2016,Pulmonary tuberculosis followed by sarcoidosis in an HIV-infected patient: A case report and a simplified diagnostic flowchart for diagnosis and treatment of sarcoidosis
26825779,26825779,4733269,10.1186/s13073-016-0265-4,2016,From genomic medicine to precision medicine: highlights of 2015
31720483,31720483,6838944,10.1016/j.heliyon.2019.e02685,2019,The law of demand and the loss of confidence effect: An experimental study
29057337,29057337,5639047,10.1016/j.heliyon.2017.e00422,2017,The cosmic microwave background radiation power spectrum as a random bit generator for symmetric- and asymmetric-key cryptography
32612521,32612521,7308889,10.3389/fnagi.2020.00126,2020,Increased Noradrenaline as an Additional Cerebrospinal Fluid Biomarker in PSP-Like Parkinsonism
32041188,32041188,7037849,10.3390/ijms21031073,2020,Dystonia: Sparse Synapses for D2 Receptors in Striatum of a DYT1 Knock-out Mouse Model
31105734,31105734,6499002,10.3389/fpls.2019.00551,2019,Malus Hosts–Erwinia amylovora Interactions: Strain Pathogenicity and Resistance Mechanisms
29518072,29518072,5843163,10.1371/journal.pcbi.1005955,2018,"Ten simple rules to create a serious game, illustrated with examples from structural biology"
24533799,24533799,3983358,10.1021/jm401921j,2014,64Cu-Labeled Inhibitors of Prostate-Specific Membrane Antigen for PET Imaging of Prostate Cancer
31258403,31258403,6560773,10.1140/epjc/s10052-018-5662-y,2018,"The waning of the WIMP? A review of models, searches, and constraints"
30193960,30193960,6249990,10.1016/j.tim.2018.08.004,2018,From Theory to Practice: Translating Whole-Genome Sequencing (WGS) into the Clinic
30151174,30151174,6106186,10.1002/ece3.4268,2018,Spatiotemporal and demographic variation in the diet of New Zealand lesser short‐tailed bats (Mystacina tuberculata)
16518686,16518686,2679635,10.1007/s00335-005-0066-3,2006,Mammalian microRNAs: a small world for fine-tuning gene expression
27377783,27377783,4932705,10.1186/s12859-016-1125-3,2016,"Reusable, extensible, and modifiable R scripts and Kepler workflows for comprehensive single set ChIP-seq analysis"
27341102,27341102,4920396,10.1371/journal.pone.0157780,2016,Soil-Transmitted Helminth Eggs Are Present in Soil at Multiple Locations within Households in Rural Kenya
29621316,29621316,5886690,10.1371/journal.pone.0195509,2018,Fair ranking of researchers and research teams
19165375,19165375,2627885,,2009,Switch On the Night: Policies for Smarter Lighting
27073917,27073917,4830550,10.1371/journal.pone.0152839,2016,3D Participatory Sensing with Low-Cost Mobile Devices for Crop Height Assessment – A Comparison with Terrestrial Laser Scanning Data
26909353,26909353,4754433,10.3389/fmolb.2016.00002,2016,A Computational Solution to Automatically Map Metabolite Libraries in the Context of Genome Scale Metabolic Networks
27893761,27893761,5125603,10.1371/journal.pone.0166567,2016,High Accuracy Human Activity Recognition Based on Sparse Locality Preserving Projections
32180547,32180547,7077981,10.7554/eLife.52614,0,Wikidata as a knowledge graph for the life sciences
31766418,31766418,6928764,10.3390/s19235091,2019,Calibration of an Autonomous Instrument for Monitoring Light Pollution from Drones
25184486,25184486,4208169,10.3390/s140916181,2014,A Lightweight Hierarchical Activity Recognition Framework Using Smartphone Sensors
28430126,28430126,5426841,10.3390/s17040917,2017,Accurate Ambient Noise Assessment Using Smartphones
31174413,31174413,6603672,10.3390/s19112593,2019,Precise Point Positioning Using World’s First Dual-Frequency GPS/GALILEO Smartphone
30965651,30965651,6480933,10.3390/s19071678,2019,Comprehensive Investigation on Principle Component Large-Scale Wi-Fi Indoor Localization †
29064457,29064457,5677291,10.3390/s17102435,2017,Detection of Stress Levels from Biosignals Measured in Virtual Reality Environments Using a Kernel-Based Extreme Learning Machine
29531991,29531991,5845952,10.1016/j.abrep.2015.04.002,2015,The importance of analogue zeitgebers to reduce digital addictive tendencies in the 21st century
24904650,24904650,4033843,10.3389/fgene.2014.00157,2014,Quality control on the frontier
32834465,32834465,7305511,10.1016/j.chb.2020.106456,2020,"Mobile technology adoption across the lifespan: A mixed methods investigation to clarify adoption stages, and the influence of diffusion attributes"
27642632,27642632,5016001,10.1523/ENEURO.0200-16.2016,2016,With Great Power Comes Great Responsibility—A Personal Philosophy for Communicating Science in Society
26442106,26442106,4584935,10.3389/fgene.2015.00288,2015,Exome sequencing of a colorectal cancer family reveals shared mutation pattern and predisposition circuitry along tumor pathways
20881964,20881964,2996489,10.1038/nature09479,2010,U1 snRNP protects pre-mRNAs from premature cleavage and polyadenylation
21118201,21118201,3017751,10.1111/j.1365-2818.2010.03402.x,2011,The Viking viewer for connectomics: scalable multi-user annotation and summarization of large volume data sets
32327968,32327968,7160298,10.3389/fnins.2020.00275,2020,Event-Based Gesture Recognition With Dynamic Background Suppression Using Smartphone Computational Capabilities
22546054,22546054,3446297,10.1186/gb-2012-13-4-243,2012,Current challenges in de novo plant genome sequencing and assembly
27376334,27376334,5041001,10.3390/life6030025,2016,"The Cosmic Zoo: The (Near) Inevitability of the Evolution of Complex, Macroscopic Life"
27981070,27981070,5125406,10.1002/2014EA000061,2015,Database of ion temperature maps during geomagnetic storms
26085126,26085126,4471664,10.1038/srep11325,2015,Analysis of circadian properties and healthy levels of blue light from smartphones at night
28821866,28821866,5562705,10.1038/s41598-017-09087-3,2017,"Detection of magnetized quark-nuggets, a candidate for dark matter"
29895935,29895935,5997679,10.1038/s41598-018-27095-9,2018,Phenotypic Switching Can Speed up Microbial Evolution
24655461,24655461,3972993,10.1186/1756-3305-7-116,2014,"Serological and molecular prevalence of selected canine vector borne pathogens in blood donor candidates, clinically healthy volunteers, and stray dogs in North Carolina"
27084938,27084938,4987868,10.1093/nar/gkw211,2016,DeepBlue epigenomic data server: programmatic data retrieval and analysis of epigenome region sets
31245771,31245771,6589541,10.1002/pld3.133,2019,Directions for research and training in plant omics: Big Questions and Big Data
28521008,28521008,5556704,10.1093/nar/gkx398,2017,GeMSTONE: orchestrated prioritization of human germline mutations in the cloud
26656699,26656699,4859727,10.1128/JVI.02349-15,2016,Investigating the Influence of Ribavirin on Human Respiratory Syncytial Virus RNA Synthesis by Using a High-Resolution Transcriptome Sequencing Approach
31417695,31417695,6689621,10.1098/rsos.182021,2019,Generating electricity while walking with a medial–lateral oscillating load carriage device
28604319,28604319,5954164,,2017,Establishing an academic biobank in a resource-challenged environment
27454876,27454876,4959374,10.1186/s12938-016-0181-2,2016,Discrete classification technique applied to TV advertisements liking recognition system based on low-cost EEG headsets
22151573,22151573,3275639,10.1186/1471-2105-12-468,2011,openBIS: a flexible framework for managing and analyzing complex data in biology research
22788675,22788675,3496580,10.1186/1471-2105-13-163,2012,A graph-based approach for designing extensible pipelines
32471171,32471171,7344896,10.3390/ph13060107,2020,Excess Ascorbate is a Chemical Stress Agent against Proteins and Cells
30949185,30949185,6436463,10.3389/fpls.2019.00272,2019,A Mobile-Based Deep Learning Model for Cassava Disease Diagnosis
30947257,30947257,6448822,10.1371/journal.pone.0214145,2019,Evolution of Deeper Rooting 1-like homoeologs in wheat entails the C-terminus mutations as well as gain and loss of auxin response elements
26207740,26207740,4514690,10.1371/journal.pone.0134011,2015,A Methodology for the Development of RESTful Semantic Web Services for Gene Expression Analysis
25268270,25268270,4182494,10.1371/journal.pone.0108600,2014,Collaborative Mining and Interpretation of Large-Scale Data for Biomedical Research Insights
28231261,28231261,5322974,10.1371/journal.pone.0172587,2017,A natural user interface to integrate citizen science and physical exercise
31513583,31513583,6741849,10.1371/journal.pone.0221235,2019,Computational tools to detect signatures of mutational processes in DNA from tumours: A review and empirical comparison of performance
29583143,29583143,5870340,10.1038/sdata.2018.49,2018,A database of the coseismic effects following the 30 October 2016 Norcia earthquake in Central Italy
29259163,29259163,5736571,10.1038/s41467-017-02082-2,2017,Increased ionization supports growth of aerosols into cloud condensation nuclei
29675411,29675411,5895716,10.3389/fbioe.2018.00039,2018,Cyberbiosecurity: An Emerging New Discipline to Help Safeguard the Bioeconomy
20194062,20194062,2854787,,2010,Synthetic Biology: Environmental Health Implications of a New Field
27382133,27382133,4932889,10.1093/jisesa/iew048,2016,"Eavesdropping to Find Mates: The Function of Male Hearing for a Cicada-Hunting Parasitoid Fly, Emblemasoma erro (Diptera: Sarcophagidae)"
25849067,25849067,4340097,10.1186/s12870-014-0412-2,2015,NexGenEx-Tom: a gene expression platform to investigate the functionalities of the tomato genome
28116710,28116710,7121061,10.1007/978-1-4939-6625-7_8,2017,Measurement of Angiotensin Converting Enzyme 2 Activity in Biological Fluid (ACE2)
26957031,26957031,4824123,10.1093/gbe/evw050,2016,Three Dimensional Organization of Genome Might Have Guided the Dynamics of Gene Order Evolution in Eukaryotes
29135437,29135437,5703646,10.7554/eLife.30425,0,An adaptation of astronomical image processing enables characterization and functional 3D mapping of individual sites of excitation-contraction coupling in rat cardiac muscle
24025793,24025793,3840308,10.1093/molbev/mst155,2013,Substantial Loss of Conserved and Gain of Novel MicroRNA Families in Flatworms
7487252,,7487252,10.1002/ece3.6571,2020,From leaf to label: A robust automated workflow for stomata detection
28725363,28725363,5513234,10.1002/ece3.2394,2016,Bridging two scholarly islands enriches both: COI DNA barcodes for species identification versus human mitochondrial variation for the study of migrations and pathologies
30942868,30942868,6446219,10.1093/gigascience/giz022,2019,Digital expression explorer 2: a repository of uniformly processed RNA sequencing data
25383181,25383181,4215756,10.12688/f1000research.3681.2,2014,Developing sustainable software solutions for bioinformatics by the “ Butterfly” paradigm
26401430,26401430,4487310,10.6028/jres.118.010,2013,"Hazardous Continuation Backward in Time in Nonlinear Parabolic Equations, and an Experiment in Deblurring Nonlinearly Blurred Imagery"
28814981,28814981,5558660,10.1186/s13148-017-0386-7,2017,CpG location and methylation level are crucial factors for the early detection of oral squamous cell carcinoma in brushing samples using bisulfite sequencing of a 13-gene panel
25568471,25568471,4279288,10.4103/0019-5545.146510,2014,Hallucinations in the classical Indian system of Ayurveda: A brief overview
32806782,32806782,7465138,10.3390/genes11080931,2020,A Linear Regression and Deep Learning Approach for Detecting Reliable Genetic Alterations in Cancer Using DNA Methylation and Gene Expression Data
32392765,32392765,7249080,10.3390/molecules25092183,2020,A Molecular Candle Where Few Molecules Shine: HeHHe+
26544199,26544199,4636355,10.1371/journal.pone.0142524,2015,Combining Computational and Social Effort for Collaborative Problem Solving
29772668,29772668,5982658,10.3390/s18051581,2018,An Efficient Framework for Development of Task-Oriented Dialog Systems in a Smart Home Environment
31766352,31766352,6929196,10.3390/s19235084,2019,Hybrid Indoor Localization Using IMU Sensors and Smartphone Camera
32192221,32192221,7146115,10.3390/s20061677,2020,CoDR: Correlation-Based Data Reduction Scheme for Efficient Gathering of Heterogeneous Driving Data
32143358,32143358,7085564,10.3390/s20051396,2020,STDD: Short-Term Depression Detection with Passive Sensing
26404277,26404277,4634470,10.3390/s151024862,2015,A Bluetooth/PDR Integration Algorithm for an Indoor Positioning System
30700027,30700027,6387100,10.3390/s19030562,2019,Towards Establishing Cross-Platform Interoperability for Sensors in Smart Cities
28270791,28270791,5318441,10.3389/fpsyg.2017.00257,2017,Reading Rate and Comprehension for Text Presented on Tablet and Paper: Evidence from Arabic
31924161,31924161,6954607,10.1186/s12864-019-6426-2,2020,Custom selected reference genes outperform pre-defined reference genes in transcriptomic analysis
21486463,21486463,3087710,10.1186/1471-2164-12-183,2011,Copy number variation of microRNA genes in the human genome
15257319,15257319,442114,10.1093/ecam/neh012,2004,Toward the Philosophy of CAM: Super-system and Epimedical Sciences
29082343,29082343,5651694,10.12717/DR.2017.21.3.275,2017,"Change of Various Characteristics between Spawning and Non-spawning Season in Diploid and Induced Triploid Far Eastern Catfish, Silurus asotus"
25426335,25426335,4243336,10.7717/peerj.654,2014,Bioinformatic analysis of cis-regulatory interactions between progesterone and estrogen receptors in breast cancer
28164839,28164839,5300110,10.1016/j.tranon.2016.08.008,2017,Apps for Radiation Oncology. A Comprehensive Review1
28462014,28462014,5407283,10.7717/peerj.714,2015,Fish mislabelling in France: substitution rates and retail types
30820454,30820454,6392793,10.1126/sciadv.aau9926,2019,Direct evidence of nonstationary collisionless shocks in space plasmas
7467698,,7467698,10.1126/sciadv.abd3083,2020,Low-cost measurement of face mask efficacy for filtering expelled droplets during speech
30979925,30979925,6461675,10.1038/s41598-019-42374-9,2019,"Co-application of ACC-deaminase producing PGPR and timber-waste biochar improves pigments formation, growth and yield of wheat under drought stress"
32008805,32008805,7154499,10.1016/j.ydbio.2019.10.031,2020,Pattern formation mechanisms of self-organizing reaction-diffusion systems
21627854,21627854,3104486,10.1186/1741-7007-9-34,2011,"Microarrays, deep sequencing and the true measure of the transcriptome"
32670032,32670032,7332779,10.3389/fnbeh.2020.00096,2020,"Late Effects of 1H + 16O on Short-Term and Object Memory, Hippocampal Dendritic Morphology and Mutagenesis"
32258399,32258399,7101225,10.1126/sciadv.aay5195,2020,Two-photon quantum interference and entanglement at 2.1 μm
32815545,32815545,7439577,10.1093/database/baaa059,2020,FAIR digital objects in environmental and life sciences should comprise workflow operation design data and method information for repeatability of study setups and reproducibility of results
31353404,31353404,6661403,10.1093/database/baz086,2019,Mammalian Annotation Database for improved annotation and functional classification of Omics datasets from less well-annotated organisms
28025344,28025344,5199132,10.1093/database/baw153,2016,GeneBase 1.1: a tool to summarize data from NCBI gene datasets and its application to an update of human gene statistics
30393364,30393364,6187466,10.3390/mi9020088,2018,Light-Controlled Swarming and Assembly of Colloidal Particles
30400415,30400415,6189818,10.3390/mi8070225,2017,Map-Based Indoor Pedestrian Navigation Using an Auxiliary Particle Filter
28469393,28469393,5392012,10.1177/1176935117703389,2017,Bioinformatics Education in Pathology Training: Current Scope and Future Direction
23407755,23407755,3569838,10.3389/fcimb.2013.00006,2013,"Vaccination against Lyme disease: past, present, and future"
28915787,28915787,5603007,10.1186/s12859-017-1816-4,2017,mmquant: how to count multi-mapping reads?
25924884,25924884,4450468,10.1186/s12859-015-0546-8,2015,UrQt: an efficient software for the Unsupervised Quality trimming of NGS data
29940847,29940847,6020218,10.1186/s12859-018-2227-x,2018,ToTem: a tool for variant calling pipeline optimization
24564278,24564278,4015759,10.1186/1471-2105-15-S1-S3,2014,Explorative search of distributed bio-data to answer complex biomedical questions
27303409,27303409,4885860,10.3389/fpls.2016.00631,2016,Integrating Large-Scale Data and RNA Technology to Protect Crops from Fungal Pathogens
25431575,25431575,4230044,10.3389/fpls.2014.00596,2014,Quantification of variability in trichome patterns
22615688,22615688,3351789,10.3389/fnint.2012.00019,2012,Brain electromagnetic activity and lightning: potentially congruent scale-invariant quantitative properties
22942753,22942753,3430284,10.3390/ijms13079081,2012,The Structure Lacuna
31107389,31107389,7329205,10.1097/SCS.0000000000005610,2019,Mammalian Skull Dimensions and the Golden Ratio (Φ)
29725242,29725242,5920066,10.1007/s41114-018-0012-9,2018,"Prospects for observing and localizing gravitational-wave transients with Advanced LIGO, Advanced Virgo and KAGRA"
30018410,30018410,6050258,10.1038/s41598-018-29022-4,2018,Tidally disrupted stars as a possible origin of both cosmic rays and neutrinos at the highest energies
31892718,31892718,6938491,10.1038/s41598-019-56784-2,2019,Transparency and stability of low density stellar plasma related to Boltzmann statistics and to thermal bremsstrahlung
27610328,27610328,4996805,10.1186/s40064-016-3108-2,2016,Big data and tactical analysis in elite soccer: future challenges and opportunities for sports science
21959868,21959868,3263599,10.1093/database/bar044,2011,Tripal: a construction toolkit for online genome databases
29296511,29296511,5739097,10.1080/21592799.2017.1392400,2017,"Integrative biological simulation praxis: Considerations from physics, philosophy, and data/model curation practices"
32661566,32661566,7359132,10.1007/s11538-020-00766-3,2020,Large River Effect or Frozen Kinetics: How Complex Nonlinear Living Systems Solve Optimization Problems
28179840,28179840,5256006,10.12942/lrr-2013-1,2013,Foundations of Black Hole Accretion Disk Theory
26982207,26982207,4794233,10.1371/journal.pone.0150300,2016,Windows Instant Messaging App Forensics: Facebook and Skype as Case Studies
26808387,26808387,4726633,10.1371/journal.pone.0145525,2016,Soret and Dufour Effects on MHD Peristaltic Flow of Jeffrey Fluid in a Rotating System with Porous Medium
31571823,31571823,6759999,10.2147/OPTH.S215658,2019,Large-scale assessment of needs in low vision individuals using the Aira assistive technology
25685027,25685027,4319112,10.3897/zookeys.480.8803,2015,Crowdsourcing the identification of organisms: A case-study of iSpot
26106594,26106594,4460805,10.3389/fbioe.2015.00071,2015,Transposable Element Insertions in Long Intergenic Non-Coding RNA Genes
22131752,22131752,3215408,10.4103/0974-8520.85716,2011,Understanding personality from Ayurvedic perspective for psychological assessment: A case
27158456,27158456,4837983,10.12688/f1000research.8460.3,2016,"The academic, economic and societal impacts of Open Access: an evidence-based review"
26492224,26492224,4815885,10.1038/bjc.2015.341,2015,Big Data: the challenge for small research groups in the era of cancer genomics
25838730,25838730,4381306,10.4103/0973-1229.153317,2015,Support System for Mental Health Professionals*
27061957,27061957,5071683,10.1111/mcn.12304,2016,Promotion and consumption of commercially produced foods among children: situation analysis in an urban setting in Senegal
25236458,25236458,4271148,10.1093/bioinformatics/btu606,2015,Using population data for assessing next-generation sequencing performance
27347456,27347456,4915923,10.3732/apps.1600025,2016,The report of my death was an exaggeration: A review for researchers using microsatellites in the 21st century1
23772419,23772419,3677144,10.3389/fonc.2013.00151,2013,Preclinical HER-2 Vaccines: From Rodent to Human HER-2
24734027,24734027,3975115,10.3389/fmicb.2014.00112,2014,"Morphology, phylogeny, and ecology of the aphelids (Aphelidea, Opisthokonta) and proposal for the new superphylum Opisthosporidia"
26949528,26949528,4760271,10.12688/f1000research.7027.1,2016,Signaling in T cells – is anything the m(a)TOR with the picture(s)?
27194960,27194960,4841193,10.12942/lrsp-2009-2,2009,Solar Surface Convection
28918420,28918420,6042819,10.1515/jib-2017-0022,2017,Computer Analysis of Glioma Transcriptome Profiling: Alternative Splicing Events
29890991,29890991,6040214,10.1186/s12905-018-0569-1,2018,"Colposcopy telemedicine: live versus static swede score and accuracy in detecting CIN2+, a cross-sectional pilot study"
30886685,30886685,6388329,10.1155/2019/4938063,2019,A New Blood Pulsation Simulator Platform Incorporating Cardiovascular Physiology for Evaluating Radial Pulse Waveform
24684958,24684958,4230720,10.1186/2043-9113-4-5,2014,FISH Oracle 2: a web server for integrative visualization of genomic data in cancer research
31576942,31576942,6763282,10.11606/s1518-8787.2019053001067,0,"Quality of sleep, health and well-being in a population-based study"
26753009,26753009,4696410,10.1002/wcms.1221,2015,The activation strain model and molecular orbital theory
27023543,27023543,4850940,10.3390/s16040426,2016,Complex Human Activity Recognition Using Smartphone and Wrist-Worn Motion Sensors
31373308,31373308,6678508,10.3390/s19143056,2019,Dual Microphone Voice Activity Detection Based on Reliable Spatial Cues
23247416,23247416,3571852,10.3390/s121217536,2012,A Smartphone-Based Driver Safety Monitoring System Using Data Fusion
27047583,27047583,4798802,10.1128/jmbe.v17i1.1032,2016,Current Approaches in Implementing Citizen Science in the Classroom
28208795,28208795,5335990,10.3390/s17020333,2017,Reliable Identification of Vehicle-Boarding Actions Based on Fuzzy Inference System
28163618,28163618,5253843,10.12942/lrr-2011-5,2011,Gravitational Wave Detection by Interferometry (Ground and Space)
2991060,,2991060,10.1136/tc.2010.041103,2010,News analysis
31450103,31450103,6831853,10.1016/j.redox.2019.101280,2019,Utilizing redox-sensitive GFP fusions to detect in vivo redox changes in a genetically engineered prokaryote
32331290,32331290,7230986,10.3390/nu12041162,2020,A Comparison of the Nutritional Qualities of Supermarket’s Own and Regular Brands of Bread in Sweden
26818819,26818819,4730142,10.1038/srep19954,2016,X-ray induced singlet oxygen generation by nanoparticle-photosensitizer conjugates for photodynamic therapy: determination of singlet oxygen quantum yield
29074984,29074984,5658351,10.1038/s41598-017-14469-8,2017,ALF: a strategy for identification of unauthorized GMOs in complex mixtures by a GW-NGS method and dedicated bioinformatics analysis
30560863,30560863,6298955,10.1038/s41598-018-36131-7,2018,Chemistry of resistivity changes in TiTe/Al2O3 conductive-bridge memories
29946064,29946064,6018739,10.1038/s41598-018-27976-z,2018,Three-terminal RGB full-color OLED pixels for ultrahigh density displays
30674928,30674928,6344641,10.1038/s41598-018-36509-7,2019,Coupling between Grand cycles and Events in Earth’s climate during the past 115 million years
31123270,31123270,6533303,10.1038/s41598-019-43301-8,2019,Wild chimpanzees (Pan troglodytes troglodytes) exploit tortoises (Kinixys erosa) via percussive technology
28698634,28698634,5505962,10.1038/s41598-017-05438-2,2017,Transportation Safety of Lithium Iron Phosphate Batteries - A Feasibility Study of Storing at Very Low States of Charge
32802279,32802279,7419250,10.1016/j.csbj.2020.07.020,2020,Method development for cross-study microbiome data mining: Challenges and opportunities
28386410,28386410,5367293,10.1098/rsos.160271,2017,Magnetic fields in non-convective regions of stars
21076153,21076153,3013721,10.1093/nar/gkq1148,2011,Gramene database in 2010: updates and extensions
20927182,20927182,2940431,10.1007/s11192-010-0242-4,2010,The fruits of collaboration in a multidisciplinary field
31440586,31440586,6700344,10.1016/j.heliyon.2019.e01929,2019,A generalized class one static solution
23811960,23811960,3690915,10.1371/currents.tol.099161de5eabdee073fd3d21a44518dc,2013,Arbor: Comparative Analysis Workflows for the Tree of Life
29041786,29041786,6138069,10.4102/jsava.v88i0.1529,2017,"Census and vaccination coverage of owned dog populations in four resource-limited rural communities, Mpumalanga province, South Africa"
7148609,,7148609,10.1016/B978-0-12-394802-1.00019-4,2014,Pathogenic Exploitation of Fc Activity
